"index","average_price","devex value (USD)","volume","date"
1032,2633,9.2155,16,2015-12-11 00:00:00.000
1033,2970,10.395,25,2015-12-12 00:00:00.000
1034,3030,10.605,26,2015-12-13 00:00:00.000
1035,2622,9.177,33,2015-12-14 00:00:00.000
1036,2486,8.701,25,2015-12-15 00:00:00.000
1037,2743,9.6005,30,2015-12-16 00:00:00.000
1038,3010,10.535,9,2015-12-17 00:00:00.000
1039,2478,8.673,37,2015-12-18 00:00:00.000
1040,2671,9.3485,29,2015-12-19 00:00:00.000
1041,2938,10.283,27,2015-12-20 00:00:00.000
1042,3027,10.5945,26,2015-12-21 00:00:00.000
1043,3037,10.6295,23,2015-12-22 00:00:00.000
1044,3119,10.916500000000001,20,2015-12-23 00:00:00.000
1045,3963,13.8705,43,2015-12-24 00:00:00.000
1046,3672,12.852,133,2015-12-25 00:00:00.000
1047,3068,10.738,111,2015-12-26 00:00:00.000
1048,2962,10.367,100,2015-12-27 00:00:00.000
1049,3170,11.095,69,2015-12-28 00:00:00.000
1050,2828,9.898,58,2015-12-29 00:00:00.000
1051,2991,10.4685,76,2015-12-30 00:00:00.000
1052,3000,10.5,62,2015-12-31 00:00:00.000
1053,3325,11.637500000000001,42,2016-01-01 00:00:00.000
1054,3450,12.075000000000001,34,2016-01-02 00:00:00.000
1055,3385,11.8475,37,2016-01-03 00:00:00.000
1056,3531,12.3585,19,2016-01-04 00:00:00.000
1057,3326,11.641,26,2016-01-05 00:00:00.000
1058,3980,13.93,22,2016-01-06 00:00:00.000
1059,3461,12.1135,18,2016-01-07 00:00:00.000
1060,3248,11.368,29,2016-01-08 00:00:00.000
1061,2937,10.2795,32,2016-01-09 00:00:00.000
1062,3366,11.781,35,2016-01-10 00:00:00.000
1063,3406,11.921,19,2016-01-11 00:00:00.000
1064,3130,10.955,25,2016-01-12 00:00:00.000
1065,3018,10.563,19,2016-01-13 00:00:00.000
1066,3075,10.762500000000001,14,2016-01-14 00:00:00.000
1067,3361,11.7635,20,2016-01-15 00:00:00.000
1068,3175,11.1125,41,2016-01-16 00:00:00.000
1069,2919,10.2165,13,2016-01-17 00:00:00.000
1070,2977,10.419500000000001,31,2016-01-18 00:00:00.000
1071,3025,10.5875,23,2016-01-19 00:00:00.000
1072,3085,10.7975,12,2016-01-20 00:00:00.000
1073,3034,10.619,22,2016-01-21 00:00:00.000
1074,2953,10.3355,40,2016-01-22 00:00:00.000
1075,3112,10.892,40,2016-01-23 00:00:00.000
1076,3086,10.801,27,2016-01-24 00:00:00.000
1077,2898,10.143,24,2016-01-25 00:00:00.000
1078,2889,10.1115,21,2016-01-26 00:00:00.000
1079,3212,11.242,20,2016-01-27 00:00:00.000
1080,2984,10.444,21,2016-01-28 00:00:00.000
1081,3034,10.619,24,2016-01-29 00:00:00.000
1082,2988,10.458,40,2016-01-30 00:00:00.000
1083,2937,10.2795,27,2016-01-31 00:00:00.000
1084,2852,9.982000000000001,14,2016-02-01 00:00:00.000
1085,3088,10.808,18,2016-02-02 00:00:00.000
1086,3181,11.1335,23,2016-02-03 00:00:00.000
1087,2429,8.5015,8,2016-02-04 00:00:00.000
1088,3045,10.6575,22,2016-02-05 00:00:00.000
1089,2971,10.3985,41,2016-02-06 00:00:00.000
1090,2852,9.982000000000001,46,2016-02-07 00:00:00.000
1091,3028,10.598,29,2016-02-08 00:00:00.000
1092,2740,9.59,27,2016-02-09 00:00:00.000
1093,2818,9.863,20,2016-02-10 00:00:00.000
1094,2764,9.674,34,2016-02-11 00:00:00.000
1095,2587,9.0545,52,2016-02-12 00:00:00.000
1096,2353,8.2355,86,2016-02-13 00:00:00.000
1097,2468,8.638,50,2016-02-14 00:00:00.000
1098,2323,8.1305,56,2016-02-15 00:00:00.000
1099,2976,10.416,24,2016-02-16 00:00:00.000
1100,3101,10.8535,15,2016-02-17 00:00:00.000
1101,2824,9.884,8,2016-02-18 00:00:00.000
1102,2918,10.213000000000001,18,2016-02-19 00:00:00.000
1103,3106,10.871,22,2016-02-20 00:00:00.000
1104,3148,11.018,27,2016-02-21 00:00:00.000
1105,2899,10.1465,4,2016-02-22 00:00:00.000
1106,2873,10.0555,12,2016-02-23 00:00:00.000
1107,2534,8.869,22,2016-02-24 00:00:00.000
1108,2947,10.3145,15,2016-02-25 00:00:00.000
1109,3075,10.762500000000001,14,2016-02-26 00:00:00.000
1110,3048,10.668000000000001,28,2016-02-27 00:00:00.000
1111,2945,10.307500000000001,23,2016-02-28 00:00:00.000
1112,2975,10.4125,9,2016-02-29 00:00:00.000
1113,2811,9.8385,19,2016-03-01 00:00:00.000
1114,2667,9.3345,14,2016-03-02 00:00:00.000
1115,2435,8.5225,18,2016-03-03 00:00:00.000
1116,2875,10.0625,16,2016-03-04 00:00:00.000
1117,2433,8.5155,44,2016-03-05 00:00:00.000
1118,2633,9.2155,28,2016-03-06 00:00:00.000
1119,2808,9.828,15,2016-03-07 00:00:00.000
1120,2988,10.458,12,2016-03-08 00:00:00.000
1121,2667,9.3345,7,2016-03-09 00:00:00.000
1122,2809,9.8315,15,2016-03-10 00:00:00.000
1123,2875,10.0625,17,2016-03-11 00:00:00.000
1124,2576,9.016,21,2016-03-12 00:00:00.000
1125,2326,8.141,31,2016-03-13 00:00:00.000
1126,2472,8.652000000000001,19,2016-03-14 00:00:00.000
1127,2540,8.89,31,2016-03-15 00:00:00.000
1128,2251,7.8785,21,2016-03-16 00:00:00.000
1129,2289,8.0115,30,2016-03-17 00:00:00.000
1130,2236,7.8260000000000005,32,2016-03-18 00:00:00.000
1131,2514,8.799,26,2016-03-19 00:00:00.000
1132,2508,8.778,22,2016-03-20 00:00:00.000
1133,2692,9.422,28,2016-03-21 00:00:00.000
1134,2659,9.3065,18,2016-03-22 00:00:00.000
1135,2510,8.785,19,2016-03-23 00:00:00.000
1136,2389,8.3615,19,2016-03-24 00:00:00.000
1137,2907,10.1745,28,2016-03-25 00:00:00.000
1138,3051,10.6785,19,2016-03-26 00:00:00.000
1139,2990,10.465,43,2016-03-27 00:00:00.000
1140,2991,10.4685,25,2016-03-28 00:00:00.000
1141,2542,8.897,13,2016-03-29 00:00:00.000
1142,3287,11.5045,21,2016-03-30 00:00:00.000
1143,3104,10.864,19,2016-03-31 00:00:00.000
1144,2660,9.31,21,2016-04-01 00:00:00.000
1145,2856,9.996,36,2016-04-02 00:00:00.000
1146,2882,10.087,20,2016-04-03 00:00:00.000
1147,2870,10.045,17,2016-04-04 00:00:00.000
1148,3008,10.528,14,2016-04-05 00:00:00.000
1149,2836,9.926,14,2016-04-06 00:00:00.000
1150,3212,11.242,15,2016-04-07 00:00:00.000
1151,3013,10.5455,16,2016-04-08 00:00:00.000
1152,2812,9.842,24,2016-04-09 00:00:00.000
1153,2830,9.905,24,2016-04-10 00:00:00.000
1154,2981,10.4335,20,2016-04-11 00:00:00.000
1155,2491,8.7185,16,2016-04-12 00:00:00.000
1156,3007,10.5245,17,2016-04-13 00:00:00.000
1157,2841,9.9435,20,2016-04-14 00:00:00.000
1158,2906,10.171,11,2016-04-15 00:00:00.000
1159,2348,8.218,56,2016-04-16 00:00:00.000
1160,2514,8.799,31,2016-04-17 00:00:00.000
1161,2865,10.0275,17,2016-04-18 00:00:00.000
1162,2864,10.024000000000001,21,2016-04-19 00:00:00.000
1163,2801,9.8035,26,2016-04-20 00:00:00.000
1164,2746,9.611,19,2016-04-21 00:00:00.000
1165,2609,9.1315,23,2016-04-22 00:00:00.000
1166,2561,8.9635,32,2016-04-23 00:00:00.000
1167,2529,8.8515,33,2016-04-24 00:00:00.000
1168,2743,9.6005,19,2016-04-25 00:00:00.000
1169,2915,10.2025,19,2016-04-26 00:00:00.000
1170,3306,11.571,30,2016-04-27 00:00:00.000
1171,2974,10.409,20,2016-04-28 00:00:00.000
1172,2713,9.4955,17,2016-04-29 00:00:00.000
1173,2880,10.08,25,2016-04-30 00:00:00.000
1174,2692,9.422,33,2016-05-01 00:00:00.000
1175,2426,8.491,26,2016-05-02 00:00:00.000
1176,2716,9.506,22,2016-05-03 00:00:00.000
1177,2653,9.2855,18,2016-05-04 00:00:00.000
1178,2378,8.323,17,2016-05-05 00:00:00.000
1179,2702,9.457,19,2016-05-06 00:00:00.000
1180,2710,9.485,31,2016-05-07 00:00:00.000
1181,2685,9.3975,33,2016-05-08 00:00:00.000
1182,2297,8.0395,10,2016-05-09 00:00:00.000
1183,2661,9.3135,23,2016-05-10 00:00:00.000
1184,2805,9.8175,10,2016-05-11 00:00:00.000
1185,2623,9.1805,19,2016-05-12 00:00:00.000
1186,2446,8.561,25,2016-05-13 00:00:00.000
1187,2478,8.673,33,2016-05-14 00:00:00.000
1188,3563,12.4705,26,2016-05-15 00:00:00.000
1189,2487,8.7045,19,2016-05-16 00:00:00.000
1190,2360,8.26,12,2016-05-17 00:00:00.000
1191,2531,8.8585,29,2016-05-18 00:00:00.000
1192,2544,8.904,16,2016-05-19 00:00:00.000
1193,2541,8.8935,26,2016-05-20 00:00:00.000
1194,2601,9.1035,20,2016-05-21 00:00:00.000
1195,2564,8.974,25,2016-05-22 00:00:00.000
1196,2602,9.107,11,2016-05-23 00:00:00.000
1197,2562,8.967,16,2016-05-24 00:00:00.000
1198,2551,8.9285,19,2016-05-25 00:00:00.000
1199,2179,7.6265,19,2016-05-26 00:00:00.000
1200,2023,7.0805,53,2016-05-27 00:00:00.000
1201,2123,7.4305,41,2016-05-28 00:00:00.000
1202,2159,7.5565,37,2016-05-29 00:00:00.000
1203,2477,8.6695,50,2016-05-30 00:00:00.000
1204,2647,9.2645,29,2016-05-31 00:00:00.000
1205,2669,9.3415,24,2016-06-01 00:00:00.000
1206,2496,8.736,12,2016-06-02 00:00:00.000
1207,2323,8.1305,24,2016-06-03 00:00:00.000
1208,2620,9.17,26,2016-06-04 00:00:00.000
1209,2710,9.485,22,2016-06-05 00:00:00.000
1210,2731,9.5585,18,2016-06-06 00:00:00.000
1211,2560,8.96,18,2016-06-07 00:00:00.000
1212,2574,9.009,25,2016-06-08 00:00:00.000
1213,2383,8.3405,20,2016-06-09 00:00:00.000
1214,2473,8.6555,30,2016-06-10 00:00:00.000
1215,2829,9.9015,20,2016-06-11 00:00:00.000
1216,2732,9.562,23,2016-06-12 00:00:00.000
1217,2942,10.297,20,2016-06-13 00:00:00.000
1218,2495,8.7325,22,2016-06-14 00:00:00.000
1219,2509,8.7815,15,2016-06-15 00:00:00.000
1220,2537,8.8795,19,2016-06-16 00:00:00.000
1221,2508,8.778,28,2016-06-17 00:00:00.000
1222,2509,8.7815,30,2016-06-18 00:00:00.000
1223,2535,8.8725,23,2016-06-19 00:00:00.000
1224,2524,8.834,25,2016-06-20 00:00:00.000
1225,2578,9.023,20,2016-06-21 00:00:00.000
1226,2623,9.1805,24,2016-06-22 00:00:00.000
1227,2477,8.6695,37,2016-06-23 00:00:00.000
1228,2354,8.239,53,2016-06-24 00:00:00.000
1229,2582,9.037,46,2016-06-25 00:00:00.000
1230,2678,9.373,38,2016-06-26 00:00:00.000
1231,2751,9.6285,26,2016-06-27 00:00:00.000
1232,2707,9.4745,25,2016-06-28 00:00:00.000
1233,2795,9.7825,31,2016-06-29 00:00:00.000
1234,2662,9.317,25,2016-06-30 00:00:00.000
1235,2533,8.8655,40,2016-07-01 00:00:00.000
1236,2608,9.128,21,2016-07-02 00:00:00.000
1237,2799,9.7965,26,2016-07-03 00:00:00.000
1238,2714,9.499,21,2016-07-04 00:00:00.000
1239,2909,10.1815,38,2016-07-05 00:00:00.000
1240,2810,9.835,23,2016-07-06 00:00:00.000
1241,2718,9.513,21,2016-07-07 00:00:00.000
1242,2806,9.821,29,2016-07-08 00:00:00.000
1243,2681,9.3835,26,2016-07-09 00:00:00.000
1244,2859,10.0065,22,2016-07-10 00:00:00.000
1245,2525,8.8375,24,2016-07-11 00:00:00.000
1246,2731,9.5585,19,2016-07-12 00:00:00.000
1247,2930,10.255,17,2016-07-13 00:00:00.000
1248,2818,9.863,28,2016-07-14 00:00:00.000
1249,3088,10.808,23,2016-07-15 00:00:00.000
1250,2963,10.3705,34,2016-07-16 00:00:00.000
1251,2489,8.711500000000001,38,2016-07-17 00:00:00.000
1252,2832,9.912,21,2016-07-18 00:00:00.000
1253,2653,9.2855,22,2016-07-19 00:00:00.000
1254,2907,10.1745,24,2016-07-20 00:00:00.000
1255,2834,9.919,32,2016-07-21 00:00:00.000
1256,2605,9.1175,31,2016-07-22 00:00:00.000
1257,2630,9.205,22,2016-07-23 00:00:00.000
1258,2972,10.402000000000001,26,2016-07-24 00:00:00.000
1259,2753,9.6355,29,2016-07-25 00:00:00.000
1260,3210,11.235,30,2016-07-26 00:00:00.000
1261,3002,10.507,28,2016-07-27 00:00:00.000
1262,2990,10.465,22,2016-07-28 00:00:00.000
1263,2969,10.3915,27,2016-07-29 00:00:00.000
1264,3220,11.27,20,2016-07-30 00:00:00.000
1265,2904,10.164,24,2016-07-31 00:00:00.000
1266,3036,10.626,24,2016-08-01 00:00:00.000
1267,3200,11.200000000000001,18,2016-08-02 00:00:00.000
1268,3181,11.1335,15,2016-08-03 00:00:00.000
1269,2925,10.2375,25,2016-08-04 00:00:00.000
1270,3248,11.368,31,2016-08-05 00:00:00.000
1271,2946,10.311,25,2016-08-06 00:00:00.000
1272,3113,10.8955,26,2016-08-07 00:00:00.000
1273,2829,9.9015,25,2016-08-08 00:00:00.000
1274,2915,10.2025,12,2016-08-09 00:00:00.000
1275,3109,10.8815,14,2016-08-10 00:00:00.000
1276,3098,10.843,21,2016-08-11 00:00:00.000
1277,2976,10.416,32,2016-08-12 00:00:00.000
1278,2574,9.009,28,2016-08-13 00:00:00.000
1279,3157,11.0495,27,2016-08-14 00:00:00.000
1280,3006,10.521,17,2016-08-15 00:00:00.000
1281,2729,9.5515,23,2016-08-16 00:00:00.000
1282,2958,10.353,26,2016-08-17 00:00:00.000
1283,2874,10.059000000000001,24,2016-08-18 00:00:00.000
1284,2701,9.4535,25,2016-08-19 00:00:00.000
1285,3099,10.8465,25,2016-08-20 00:00:00.000
1286,3181,11.1335,33,2018-09-06 00:00:00.000
1287,3342,11.697000000000001,49,2018-09-07 00:00:00.000
1288,3445,12.057500000000001,75,2018-09-08 00:00:00.000
1289,3226,11.291,40,2018-09-09 00:00:00.000
1290,2658,9.303,36,2018-09-10 00:00:00.000
1291,3001,10.5035,47,2018-09-11 00:00:00.000
1292,2925,10.2375,31,2018-09-12 00:00:00.000
1293,2954,10.339,54,2018-09-13 00:00:00.000
1294,2704,9.464,53,2018-09-14 00:00:00.000
1295,3155,11.0425,58,2018-09-15 00:00:00.000
1296,3028,10.598,56,2018-09-16 00:00:00.000
1297,2856,9.996,46,2018-09-17 00:00:00.000
1298,2861,10.0135,43,2018-09-18 00:00:00.000
1299,2851,9.9785,38,2018-09-19 00:00:00.000
1300,2590,9.065,51,2018-09-20 00:00:00.000
1301,2772,9.702,56,2018-09-21 00:00:00.000
1302,2889,10.1115,60,2018-09-22 00:00:00.000
1303,2685,9.3975,63,2018-09-23 00:00:00.000
1304,2469,8.6415,66,2018-09-24 00:00:00.000
1305,2335,8.1725,67,2018-09-25 00:00:00.000
1306,2837,9.9295,40,2018-09-26 00:00:00.000
1307,2789,9.7615,47,2018-09-27 00:00:00.000
1308,3016,10.556000000000001,41,2018-09-28 00:00:00.000
1309,2389,8.3615,120,2018-09-29 00:00:00.000
1310,2657,9.2995,76,2018-09-30 00:00:00.000
1311,2335,8.1725,55,2018-10-01 00:00:00.000
1312,2465,8.6275,44,2018-10-02 00:00:00.000
1313,2679,9.3765,54,2018-10-03 00:00:00.000
1314,2355,8.2425,66,2018-10-04 00:00:00.000
1315,2419,8.4665,76,2018-10-05 00:00:00.000
1316,2628,9.198,87,2018-10-06 00:00:00.000
1317,2400,8.4,79,2018-10-07 00:00:00.000
1318,2087,7.3045,73,2018-10-08 00:00:00.000
1319,2073,7.2555000000000005,51,2018-10-09 00:00:00.000
1320,2074,7.259,64,2018-10-10 00:00:00.000
1321,2009,7.0315,64,2018-10-11 00:00:00.000
1322,2030,7.105,80,2018-10-12 00:00:00.000
1323,2190,7.665,72,2018-10-13 00:00:00.000
1324,1982,6.937,78,2018-10-14 00:00:00.000
1325,2190,7.665,51,2018-10-15 00:00:00.000
1326,2517,8.8095,29,2018-10-16 00:00:00.000
1327,2159,7.5565,42,2018-10-17 00:00:00.000
1328,2139,7.4865,36,2018-10-18 00:00:00.000
1329,2453,8.5855,63,2018-10-19 00:00:00.000
1330,2265,7.9275,70,2018-10-20 00:00:00.000
1331,2487,8.7045,59,2018-10-21 00:00:00.000
1332,2121,7.4235,44,2018-10-22 00:00:00.000
1333,2508,8.778,28,2018-10-23 00:00:00.000
1334,2206,7.721,45,2018-10-24 00:00:00.000
1335,2188,7.658,38,2018-10-25 00:00:00.000
1336,2254,7.889,49,2018-10-26 00:00:00.000
1337,2393,8.3755,56,2018-10-27 00:00:00.000
1338,2413,8.445500000000001,43,2018-10-28 00:00:00.000
1339,2550,8.925,30,2018-10-29 00:00:00.000
1340,2736,9.576,28,2018-10-30 00:00:00.000
1341,2532,8.862,22,2018-10-31 00:00:00.000
1342,2340,8.19,42,2018-11-01 00:00:00.000
1343,2447,8.5645,50,2018-11-02 00:00:00.000
1344,2633,9.2155,65,2018-11-03 00:00:00.000
1345,2578,9.023,34,2018-11-04 00:00:00.000
1346,2450,8.575000000000001,32,2018-11-05 00:00:00.000
1347,2170,7.595,43,2018-11-06 00:00:00.000
1348,2046,7.1610000000000005,56,2018-11-07 00:00:00.000
1349,2367,8.2845,44,2018-11-08 00:00:00.000
1350,2664,9.324,38,2018-11-09 00:00:00.000
1351,2497,8.7395,66,2018-11-10 00:00:00.000
1352,2241,7.843500000000001,71,2018-11-11 00:00:00.000
1353,2430,8.505,51,2018-11-12 00:00:00.000
1354,2287,8.0045,33,2018-11-13 00:00:00.000
1355,2408,8.428,46,2018-11-14 00:00:00.000
1356,2413,8.445500000000001,41,2018-11-15 00:00:00.000
1357,2362,8.267,44,2018-11-16 00:00:00.000
1358,2562,8.967,61,2018-11-17 00:00:00.000
1359,2458,8.603,58,2018-11-18 00:00:00.000
1360,2387,8.3545,42,2018-11-19 00:00:00.000
1361,2458,8.603,53,2018-11-20 00:00:00.000
1362,2469,8.6415,45,2018-11-21 00:00:00.000
1363,2224,7.784,57,2018-11-22 00:00:00.000
1364,2279,7.976500000000001,101,2018-11-23 00:00:00.000
1365,2110,7.385,101,2018-11-24 00:00:00.000
1366,2304,8.064,91,2018-11-25 00:00:00.000
1367,2440,8.540000000000001,54,2018-11-26 00:00:00.000
1368,2495,8.7325,51,2018-11-27 00:00:00.000
1369,2634,9.219,42,2018-11-28 00:00:00.000
1370,2800,9.8,34,2018-11-29 00:00:00.000
1371,2525,8.8375,51,2018-11-30 00:00:00.000
1372,2623,9.1805,59,2018-12-01 00:00:00.000
1373,2720,9.52,60,2018-12-02 00:00:00.000
1374,2625,9.1875,28,2018-12-03 00:00:00.000
1375,2608,9.128,35,2018-12-04 00:00:00.000
1376,2776,9.716000000000001,32,2018-12-05 00:00:00.000
1377,2542,8.897,37,2018-12-06 00:00:00.000
1378,2717,9.509500000000001,40,2018-12-07 00:00:00.000
1379,2708,9.478,59,2018-12-08 00:00:00.000
1380,2569,8.9915,61,2018-12-09 00:00:00.000
1381,2352,8.232,42,2018-12-10 00:00:00.000
1382,2579,9.0265,45,2018-12-11 00:00:00.000
1383,2257,7.8995,56,2018-12-12 00:00:00.000
1384,2374,8.309000000000001,46,2018-12-13 00:00:00.000
1385,2645,9.2575,44,2018-12-14 00:00:00.000
1386,2731,9.5585,64,2018-12-15 00:00:00.000
1387,2883,10.0905,63,2018-12-16 00:00:00.000
1388,2807,9.8245,35,2018-12-17 00:00:00.000
1389,2507,8.7745,37,2018-12-18 00:00:00.000
1390,2721,9.5235,31,2018-12-19 00:00:00.000
1391,2693,9.4255,55,2018-12-20 00:00:00.000
1392,2783,9.7405,67,2018-12-21 00:00:00.000
1393,2718,9.513,62,2018-12-22 00:00:00.000
1394,3079,10.7765,60,2018-12-23 00:00:00.000
1395,3524,12.334,112,2018-12-24 00:00:00.000
1396,4297,15.0395,222,2018-12-25 00:00:00.000
1397,4340,15.19,108,2018-12-26 00:00:00.000
1398,4149,14.5215,85,2018-12-27 00:00:00.000
1399,4316,15.106,73,2018-12-28 00:00:00.000
1400,3788,13.258000000000001,79,2018-12-29 00:00:00.000
1401,3774,13.209,56,2018-12-30 00:00:00.000
1402,3911,13.6885,58,2018-12-31 00:00:00.000
1403,3805,13.3175,60,2019-01-01 00:00:00.000
1404,3732,13.062,65,2019-01-02 00:00:00.000
1405,3461,12.1135,55,2019-01-03 00:00:00.000
1406,3624,12.684000000000001,59,2019-01-04 00:00:00.000
1407,3401,11.903500000000001,68,2019-01-05 00:00:00.000
1408,3235,11.3225,63,2019-01-06 00:00:00.000
1409,3209,11.2315,45,2019-01-07 00:00:00.000
1410,3047,10.6645,49,2019-01-08 00:00:00.000
1411,2984,10.444,47,2019-01-09 00:00:00.000
1412,3072,10.752,59,2019-01-10 00:00:00.000
1413,3025,10.5875,52,2019-01-11 00:00:00.000
1414,3033,10.6155,77,2019-01-12 00:00:00.000
1415,2991,10.4685,65,2019-01-13 00:00:00.000
1416,3108,10.878,42,2019-01-14 00:00:00.000
1417,3004,10.514,49,2019-01-15 00:00:00.000
1418,3003,10.5105,48,2019-01-16 00:00:00.000
1419,2947,10.3145,35,2019-01-17 00:00:00.000
1420,3006,10.521,49,2019-01-18 00:00:00.000
1421,2931,10.2585,71,2019-01-19 00:00:00.000
1422,2983,10.4405,68,2019-01-20 00:00:00.000
1423,2982,10.437,56,2019-01-21 00:00:00.000
1424,3119,10.916500000000001,40,2019-01-22 00:00:00.000
1425,2908,10.178,40,2019-01-23 00:00:00.000
1426,2868,10.038,34,2019-01-24 00:00:00.000
1427,3107,10.8745,49,2019-01-25 00:00:00.000
1428,3199,11.1965,66,2019-01-26 00:00:00.000
1429,3234,11.319,56,2019-01-27 00:00:00.000
1430,3104,10.864,43,2019-01-28 00:00:00.000
1431,2922,10.227,44,2019-01-29 00:00:00.000
1432,3010,10.535,28,2019-01-30 00:00:00.000
1433,3076,10.766,34,2019-01-31 00:00:00.000
1434,2802,9.807,59,2019-02-01 00:00:00.000
1435,3262,11.417,58,2019-02-02 00:00:00.000
1436,3141,10.993500000000001,58,2019-02-03 00:00:00.000
1437,3179,11.1265,40,2019-02-04 00:00:00.000
1438,2997,10.4895,52,2019-02-05 00:00:00.000
1439,3046,10.661,48,2019-02-06 00:00:00.000
1440,3025,10.5875,43,2019-02-07 00:00:00.000
1441,2940,10.290000000000001,51,2019-02-08 00:00:00.000
1442,3030,10.605,57,2019-02-09 00:00:00.000
1443,2853,9.9855,71,2019-02-10 00:00:00.000
1444,2937,10.2795,46,2019-02-11 00:00:00.000
1445,2878,10.073,48,2019-02-12 00:00:00.000
1446,2811,9.8385,56,2019-02-13 00:00:00.000
1447,2733,9.5655,80,2019-02-14 00:00:00.000
1448,2785,9.7475,90,2019-02-15 00:00:00.000
1449,2497,8.7395,128,2019-02-16 00:00:00.000
1450,2573,9.0055,144,2019-02-17 00:00:00.000
1451,2914,10.199,96,2019-02-18 00:00:00.000
1452,3161,11.0635,49,2019-02-19 00:00:00.000
1453,2976,10.416,48,2019-02-20 00:00:00.000
1454,3032,10.612,48,2019-02-21 00:00:00.000
1455,3211,11.2385,65,2019-02-22 00:00:00.000
1456,3326,11.641,65,2019-02-23 00:00:00.000
1457,3081,10.7835,56,2019-02-24 00:00:00.000
1458,3039,10.6365,40,2019-02-25 00:00:00.000
1459,2944,10.304,43,2019-02-26 00:00:00.000
1460,3373,11.8055,29,2019-02-27 00:00:00.000
1461,3223,11.2805,32,2019-02-28 00:00:00.000
1462,3416,11.956,54,2019-03-01 00:00:00.000
1463,3457,12.0995,57,2019-03-02 00:00:00.000
1464,3401,11.903500000000001,55,2019-03-03 00:00:00.000
1465,3281,11.4835,31,2019-03-04 00:00:00.000
1466,3299,11.5465,31,2019-03-05 00:00:00.000
1467,3267,11.4345,31,2019-03-06 00:00:00.000
1468,3335,11.6725,34,2019-03-07 00:00:00.000
1469,3345,11.7075,37,2019-03-08 00:00:00.000
1470,3211,11.2385,54,2019-03-09 00:00:00.000
1471,3331,11.6585,43,2019-03-10 00:00:00.000
1472,3256,11.396,23,2019-03-11 00:00:00.000
1473,3290,11.515,29,2019-03-12 00:00:00.000
1474,3359,11.7565,45,2019-03-13 00:00:00.000
1475,3414,11.949,32,2019-03-14 00:00:00.000
1476,3183,11.1405,48,2019-03-15 00:00:00.000
1477,3256,11.396,55,2019-03-16 00:00:00.000
1478,3351,11.7285,43,2019-03-17 00:00:00.000
1479,3270,11.445,30,2019-03-18 00:00:00.000
1480,3084,10.794,29,2019-03-19 00:00:00.000
1481,3206,11.221,32,2019-03-20 00:00:00.000
1482,3234,11.319,24,2019-03-21 00:00:00.000
1483,3254,11.389000000000001,51,2019-03-22 00:00:00.000
1484,3271,11.448500000000001,59,2019-03-23 00:00:00.000
1485,3033,10.6155,56,2019-03-24 00:00:00.000
1486,3115,10.9025,43,2019-03-25 00:00:00.000
1487,3134,10.969,44,2019-03-26 00:00:00.000
1488,3302,11.557,40,2019-03-27 00:00:00.000
1489,3265,11.4275,26,2019-03-28 00:00:00.000
1490,3243,11.3505,58,2019-03-29 00:00:00.000
1491,3483,12.1905,50,2019-03-30 00:00:00.000
1492,3484,12.194,47,2019-03-31 00:00:00.000
1493,3521,12.323500000000001,32,2019-04-01 00:00:00.000
1494,3485,12.1975,36,2019-04-02 00:00:00.000
1495,3571,12.4985,31,2019-04-03 00:00:00.000
1496,3641,12.743500000000001,29,2019-04-04 00:00:00.000
1497,3494,12.229000000000001,34,2019-04-05 00:00:00.000
1498,3508,12.278,40,2019-04-06 00:00:00.000
1499,3367,11.7845,50,2019-04-07 00:00:00.000
1500,3097,10.839500000000001,38,2019-04-08 00:00:00.000
1501,3255,11.3925,41,2019-04-09 00:00:00.000
1502,3290,11.515,30,2019-04-10 00:00:00.000
1503,3480,12.18,33,2019-04-11 00:00:00.000
1504,3231,11.3085,49,2019-04-12 00:00:00.000
1505,3396,11.886000000000001,42,2019-04-13 00:00:00.000
1506,3223,11.2805,43,2019-04-14 00:00:00.000
1507,3385,11.8475,33,2019-04-15 00:00:00.000
1508,3168,11.088000000000001,47,2019-04-16 00:00:00.000
1509,2854,9.989,41,2019-04-17 00:00:00.000
1510,2974,10.409,46,2019-04-18 00:00:00.000
1511,3101,10.8535,52,2019-04-19 00:00:00.000
1512,3074,10.759,55,2019-04-20 00:00:00.000
1513,3387,11.8545,89,2019-04-21 00:00:00.000
1514,3561,12.4635,39,2019-04-22 00:00:00.000
1515,3660,12.81,39,2019-04-23 00:00:00.000
1516,3227,11.294500000000001,37,2019-04-24 00:00:00.000
1517,3312,11.592,44,2019-04-25 00:00:00.000
1518,3213,11.2455,52,2019-04-26 00:00:00.000
1519,3358,11.753,51,2019-04-27 00:00:00.000
1520,3500,12.25,59,2019-04-28 00:00:00.000
1521,3551,12.4285,25,2019-04-29 00:00:00.000
1522,3415,11.9525,25,2019-04-30 00:00:00.000
1523,3547,12.4145,45,2019-05-01 00:00:00.000
1524,3126,10.941,40,2019-05-02 00:00:00.000
1525,3405,11.9175,34,2019-05-03 00:00:00.000
1526,3125,10.9375,57,2019-05-04 00:00:00.000
1527,3102,10.857000000000001,53,2019-05-05 00:00:00.000
1528,2835,9.9225,40,2019-05-06 00:00:00.000
1529,3107,10.8745,46,2019-05-07 00:00:00.000
1530,3284,11.494,31,2019-05-08 00:00:00.000
1531,3342,11.697000000000001,33,2019-05-09 00:00:00.000
1532,3282,11.487,35,2019-05-10 00:00:00.000
