"index","average_price","devex value (USD)","volume","date"
0,11565,40.4775,24,2018-11-25 00:00:00.000
1,11607,40.6245,15,2018-11-26 00:00:00.000
2,12270,42.945,20,2018-11-27 00:00:00.000
3,12391,43.3685,17,2018-11-28 00:00:00.000
4,11974,41.909,14,2018-11-29 00:00:00.000
5,12226,42.791000000000004,26,2018-11-30 00:00:00.000
6,12675,44.362500000000004,22,2018-12-01 00:00:00.000
7,12422,43.477000000000004,19,2018-12-02 00:00:00.000
8,11449,40.0715,19,2018-12-03 00:00:00.000
9,10218,35.763,13,2018-12-04 00:00:00.000
10,12240,42.84,22,2018-12-05 00:00:00.000
11,13802,48.307,14,2018-12-06 00:00:00.000
12,12099,42.3465,4,2018-12-07 00:00:00.000
13,13810,48.335,14,2018-12-08 00:00:00.000
14,11896,41.636,25,2018-12-09 00:00:00.000
15,11629,40.7015,17,2018-12-10 00:00:00.000
16,12314,43.099000000000004,9,2018-12-11 00:00:00.000
17,9922,34.727000000000004,38,2018-12-12 00:00:00.000
18,11237,39.3295,22,2018-12-13 00:00:00.000
19,11611,40.6385,20,2018-12-14 00:00:00.000
20,13136,45.976,21,2018-12-15 00:00:00.000
21,10585,37.0475,27,2018-12-16 00:00:00.000
22,11916,41.706,17,2018-12-17 00:00:00.000
23,11621,40.673500000000004,12,2018-12-18 00:00:00.000
24,10686,37.401,20,2018-12-19 00:00:00.000
25,12076,42.266,18,2018-12-20 00:00:00.000
26,12326,43.141,25,2018-12-21 00:00:00.000
27,12945,45.3075,28,2018-12-22 00:00:00.000
28,12676,44.366,27,2018-12-23 00:00:00.000
29,13329,46.6515,58,2018-12-24 00:00:00.000
30,15574,54.509,112,2018-12-25 00:00:00.000
31,16069,56.2415,54,2018-12-26 00:00:00.000
32,15909,55.6815,44,2018-12-27 00:00:00.000
33,16859,59.0065,34,2018-12-28 00:00:00.000
34,16960,59.36,20,2018-12-29 00:00:00.000
35,15624,54.684000000000005,19,2018-12-30 00:00:00.000
36,15336,53.676,32,2018-12-31 00:00:00.000
37,14950,52.325,22,2019-01-01 00:00:00.000
38,14368,50.288000000000004,24,2019-01-02 00:00:00.000
39,13601,47.603500000000004,17,2019-01-03 00:00:00.000
40,14674,51.359,32,2019-01-04 00:00:00.000
41,13100,45.85,20,2019-01-05 00:00:00.000
42,14651,51.2785,23,2019-01-06 00:00:00.000
43,13878,48.573,21,2019-01-07 00:00:00.000
44,15121,52.923500000000004,13,2019-01-08 00:00:00.000
45,14415,50.4525,19,2019-01-09 00:00:00.000
46,13657,47.7995,21,2019-01-10 00:00:00.000
47,13555,47.4425,20,2019-01-11 00:00:00.000
48,13294,46.529,25,2019-01-12 00:00:00.000
49,14310,50.085,24,2019-01-13 00:00:00.000
50,15196,53.186,12,2019-01-14 00:00:00.000
51,13936,48.776,19,2019-01-15 00:00:00.000
52,13331,46.658500000000004,15,2019-01-16 00:00:00.000
53,14469,50.6415,20,2019-01-17 00:00:00.000
54,13346,46.711,25,2019-01-18 00:00:00.000
55,12746,44.611000000000004,19,2019-01-19 00:00:00.000
56,14528,50.848,22,2019-01-20 00:00:00.000
57,14635,51.222500000000004,15,2019-01-21 00:00:00.000
58,14940,52.29,11,2019-01-22 00:00:00.000
59,13408,46.928000000000004,10,2019-01-23 00:00:00.000
60,12993,45.475500000000004,19,2019-01-24 00:00:00.000
61,13160,46.06,25,2019-01-25 00:00:00.000
62,13841,48.4435,18,2019-01-26 00:00:00.000
63,13617,47.6595,29,2019-01-27 00:00:00.000
64,12272,42.952,16,2019-01-28 00:00:00.000
65,13342,46.697,16,2019-01-29 00:00:00.000
66,12870,45.045,20,2019-01-30 00:00:00.000
67,12428,43.498,18,2019-01-31 00:00:00.000
68,12427,43.4945,23,2019-02-01 00:00:00.000
69,13200,46.2,26,2019-02-02 00:00:00.000
70,13070,45.745,27,2019-02-03 00:00:00.000
71,13856,48.496,18,2019-02-04 00:00:00.000
72,13165,46.0775,23,2019-02-05 00:00:00.000
73,14238,49.833,15,2019-02-06 00:00:00.000
74,18272,63.952,17,2019-02-07 00:00:00.000
75,14072,49.252,21,2019-02-08 00:00:00.000
76,13945,48.807500000000005,25,2019-02-09 00:00:00.000
77,13308,46.578,23,2019-02-10 00:00:00.000
78,13506,47.271,19,2019-02-11 00:00:00.000
79,14377,50.3195,18,2019-02-12 00:00:00.000
80,14098,49.343,15,2019-02-13 00:00:00.000
81,11897,41.6395,17,2019-02-14 00:00:00.000
82,12436,43.526,35,2019-02-15 00:00:00.000
83,11287,39.5045,60,2019-02-16 00:00:00.000
84,10588,37.058,60,2019-02-17 00:00:00.000
85,11967,41.8845,32,2019-02-18 00:00:00.000
86,13536,47.376,27,2019-02-19 00:00:00.000
87,13562,47.467,25,2019-02-20 00:00:00.000
88,13506,47.271,15,2019-02-21 00:00:00.000
89,14769,51.6915,20,2019-02-22 00:00:00.000
90,14333,50.1655,25,2019-02-23 00:00:00.000
91,12167,42.5845,34,2019-02-24 00:00:00.000
92,13334,46.669000000000004,16,2019-02-25 00:00:00.000
93,13807,48.3245,15,2019-02-26 00:00:00.000
94,15107,52.8745,16,2019-02-27 00:00:00.000
95,14489,50.7115,15,2019-02-28 00:00:00.000
96,16254,56.889,19,2019-03-01 00:00:00.000
97,15666,54.831,20,2019-03-02 00:00:00.000
98,14310,50.085,22,2019-03-03 00:00:00.000
99,13935,48.7725,11,2019-03-04 00:00:00.000
100,14358,50.253,11,2019-03-05 00:00:00.000
101,15390,53.865,15,2019-03-06 00:00:00.000
102,14928,52.248,11,2019-03-07 00:00:00.000
103,13603,47.6105,24,2019-03-08 00:00:00.000
104,14755,51.6425,23,2019-03-09 00:00:00.000
105,15665,54.8275,21,2019-03-10 00:00:00.000
106,15246,53.361000000000004,11,2019-03-11 00:00:00.000
107,15008,52.528,10,2019-03-12 00:00:00.000
108,15546,54.411,16,2019-03-13 00:00:00.000
109,14942,52.297000000000004,16,2019-03-14 00:00:00.000
110,15305,53.5675,10,2019-03-15 00:00:00.000
111,16809,58.8315,20,2019-03-16 00:00:00.000
112,14938,52.283,17,2019-03-17 00:00:00.000
113,15531,54.3585,12,2019-03-18 00:00:00.000
114,15234,53.319,13,2019-03-19 00:00:00.000
115,15766,55.181000000000004,11,2019-03-20 00:00:00.000
116,15325,53.6375,11,2019-03-21 00:00:00.000
117,14113,49.3955,19,2019-03-22 00:00:00.000
118,14338,50.183,18,2019-03-23 00:00:00.000
119,14394,50.379,20,2019-03-24 00:00:00.000
120,13427,46.9945,15,2019-03-25 00:00:00.000
121,14023,49.0805,18,2019-03-26 00:00:00.000
122,14803,51.8105,19,2019-03-27 00:00:00.000
123,15140,52.99,17,2019-03-28 00:00:00.000
124,14593,51.0755,19,2019-03-29 00:00:00.000
125,15322,53.627,21,2019-03-30 00:00:00.000
126,13769,48.1915,13,2019-03-31 00:00:00.000
127,15191,53.1685,14,2019-04-01 00:00:00.000
128,14938,52.283,16,2019-04-02 00:00:00.000
129,15827,55.3945,13,2019-04-03 00:00:00.000
130,14655,51.292500000000004,14,2019-04-04 00:00:00.000
131,15807,55.3245,21,2019-04-05 00:00:00.000
132,16250,56.875,22,2019-04-06 00:00:00.000
133,15199,53.1965,24,2019-04-07 00:00:00.000
134,15665,54.8275,14,2019-04-08 00:00:00.000
135,15070,52.745000000000005,11,2019-04-09 00:00:00.000
136,14413,50.4455,7,2019-04-10 00:00:00.000
137,15096,52.836,14,2019-04-11 00:00:00.000
138,14921,52.2235,23,2019-04-12 00:00:00.000
139,15235,53.3225,14,2019-04-13 00:00:00.000
140,15600,54.6,21,2019-04-14 00:00:00.000
141,15420,53.97,17,2019-04-15 00:00:00.000
142,14974,52.409,15,2019-04-16 00:00:00.000
143,14413,50.4455,21,2019-04-17 00:00:00.000
144,14399,50.3965,24,2019-04-18 00:00:00.000
145,15121,52.923500000000004,25,2019-04-19 00:00:00.000
146,14510,50.785000000000004,16,2019-04-20 00:00:00.000
147,13810,48.335,25,2019-04-21 00:00:00.000
148,14966,52.381,18,2019-04-22 00:00:00.000
149,14453,50.5855,23,2019-04-23 00:00:00.000
150,12302,43.057,35,2019-04-24 00:00:00.000
151,12196,42.686,19,2019-04-25 00:00:00.000
152,14778,51.723,21,2019-04-26 00:00:00.000
153,13746,48.111000000000004,27,2019-04-27 00:00:00.000
154,13872,48.552,35,2019-04-28 00:00:00.000
155,13182,46.137,23,2019-04-29 00:00:00.000
156,14169,49.5915,16,2019-04-30 00:00:00.000
157,13925,48.737500000000004,27,2019-05-01 00:00:00.000
158,12934,45.269,19,2019-05-02 00:00:00.000
159,13895,48.6325,27,2019-05-03 00:00:00.000
160,14002,49.007,30,2019-05-04 00:00:00.000
161,13448,47.068,23,2019-05-05 00:00:00.000
162,12929,45.2515,27,2019-05-06 00:00:00.000
163,12071,42.2485,19,2019-05-07 00:00:00.000
164,13661,47.8135,16,2019-05-08 00:00:00.000
165,13886,48.601,20,2019-05-09 00:00:00.000
166,14238,49.833,17,2019-05-10 00:00:00.000
167,13711,47.9885,31,2019-05-11 00:00:00.000
168,13590,47.565,26,2019-05-12 00:00:00.000
169,13805,48.3175,15,2019-05-13 00:00:00.000
170,13270,46.445,22,2019-05-14 00:00:00.000
171,13864,48.524,13,2019-05-15 00:00:00.000
172,12680,44.38,24,2019-05-16 00:00:00.000
173,14341,50.1935,25,2019-05-17 00:00:00.000
174,13194,46.179,34,2019-05-18 00:00:00.000
175,13565,47.4775,26,2019-05-19 00:00:00.000
176,12595,44.0825,19,2019-05-20 00:00:00.000
177,12552,43.932,18,2019-05-21 00:00:00.000
178,13621,47.673500000000004,15,2019-05-22 00:00:00.000
179,14179,49.6265,13,2019-05-23 00:00:00.000
180,13023,45.5805,25,2019-05-24 00:00:00.000
181,12039,42.1365,40,2019-05-25 00:00:00.000
182,11129,38.9515,78,2019-05-26 00:00:00.000
183,12697,44.4395,34,2019-05-27 00:00:00.000
184,13921,48.7235,28,2019-05-28 00:00:00.000
185,13042,45.647,18,2019-05-29 00:00:00.000
186,13703,47.9605,21,2019-05-30 00:00:00.000
187,14319,50.1165,28,2019-05-31 00:00:00.000
188,15340,53.69,20,2019-06-01 00:00:00.000
189,14838,51.933,22,2019-06-02 00:00:00.000
190,14174,49.609,16,2019-06-03 00:00:00.000
191,15433,54.0155,19,2019-06-04 00:00:00.000
192,14986,52.451,11,2019-06-05 00:00:00.000
193,13250,46.375,3,2019-07-11 04:00:00.000
194,12688,44.408,7,2019-07-12 04:00:00.000
195,14471,50.6485,3,2019-07-13 04:00:00.000
196,13399,46.8965,2,2019-07-14 04:00:00.000
197,14819,51.8665,13,2019-07-15 04:00:00.000
198,13000,45.5,2,2019-07-16 04:00:00.000
199,14099,49.3465,3,2019-07-17 04:00:00.000
200,13159,46.0565,3,2019-07-18 04:00:00.000
201,13652,47.782000000000004,4,2019-07-19 00:00:00.000
202,12474,43.659,6,2019-07-20 00:00:00.000
203,11900,41.65,1,2019-07-21 00:00:00.000
204,12962,45.367000000000004,5,2019-07-22 00:00:00.000
205,13400,46.9,1,2019-07-23 00:00:00.000
206,13500,47.25,3,2019-07-24 00:00:00.000
207,13850,48.475,1,2019-07-25 00:00:00.000
208,13732,48.062,5,2019-07-26 00:00:00.000
209,12200,42.7,4,2019-07-27 00:00:00.000
210,12451,43.5785,3,2019-07-28 00:00:00.000
211,12000,42,4,2019-07-29 00:00:00.000
212,13990,48.965,2,2019-07-30 00:00:00.000
213,13900,48.65,6,2019-07-31 00:00:00.000
214,14800,51.800000000000004,4,2019-08-01 00:00:00.000
215,12200,42.7,5,2019-08-02 00:00:00.000
216,14300,50.050000000000004,1,2019-08-03 00:00:00.000
217,13697,47.9395,4,2019-08-04 00:00:00.000
218,12464,43.624,20,2019-08-05 00:00:00.000
219,12500,43.75,2,2019-08-06 00:00:00.000
220,13400,46.9,3,2019-08-07 00:00:00.000
221,12568,43.988,13,2019-08-08 00:00:00.000
222,12800,44.800000000000004,2,2019-08-09 00:00:00.000
223,12911,45.1885,16,2019-08-10 00:00:00.000
224,13400,46.9,3,2019-08-11 00:00:00.000
225,12575,44.0125,10,2019-08-12 00:00:00.000
226,12615,44.1525,19,2019-08-13 00:00:00.000
227,13589,47.5615,16,2019-08-14 00:00:00.000
228,13012,45.542,16,2019-08-15 00:00:00.000
229,14055,49.1925,18,2019-08-16 00:00:00.000
230,12442,43.547000000000004,22,2019-08-17 00:00:00.000
231,13694,47.929,13,2019-08-18 00:00:00.000
232,13960,48.86,14,2019-08-19 00:00:00.000
233,14553,50.9355,13,2019-08-20 00:00:00.000
234,13357,46.7495,17,2019-08-21 00:00:00.000
235,14295,50.0325,22,2019-08-22 00:00:00.000
236,14591,51.0685,17,2019-08-23 00:00:00.000
237,13343,46.7005,27,2019-08-24 00:00:00.000
238,13697,47.9395,20,2019-08-25 00:00:00.000
239,13233,46.3155,19,2019-08-26 00:00:00.000
240,12630,44.205,18,2019-08-27 00:00:00.000
241,13671,47.8485,10,2019-08-28 00:00:00.000
242,13156,46.046,15,2019-08-29 00:00:00.000
243,11874,41.559,4,2019-08-30 00:00:00.000
244,11999,41.9965,2,2019-08-31 00:00:00.000
245,12000,42,5,2019-09-01 00:00:00.000
246,13166,46.081,4,2019-09-02 00:00:00.000
247,13842,48.447,10,2019-09-03 00:00:00.000
248,14105,49.3675,13,2019-09-04 00:00:00.000
249,14233,49.8155,3,2019-09-05 00:00:00.000
250,10999,38.4965,2,2019-09-06 00:00:00.000
251,14574,51.009,15,2019-09-07 00:00:00.000
252,13579,47.5265,14,2019-09-08 00:00:00.000
253,11374,39.809,6,2019-09-09 00:00:00.000
254,12995,45.4825,12,2019-09-10 00:00:00.000
255,12598,44.093,11,2019-09-11 00:00:00.000
256,13325,46.6375,14,2019-09-12 00:00:00.000
257,14932,52.262,10,2019-09-13 00:00:00.000
258,14135,49.472500000000004,22,2019-09-14 00:00:00.000
259,13358,46.753,23,2019-09-15 00:00:00.000
260,11553,40.4355,14,2019-09-16 00:00:00.000
261,11408,39.928000000000004,11,2019-09-17 00:00:00.000
262,12131,42.4585,11,2019-09-18 00:00:00.000
263,13046,45.661,13,2019-09-19 00:00:00.000
264,12925,45.237500000000004,14,2019-09-20 00:00:00.000
265,11545,40.4075,12,2019-09-21 00:00:00.000
266,13286,46.501,20,2019-09-22 00:00:00.000
267,13801,48.3035,12,2019-09-23 00:00:00.000
268,13418,46.963,9,2019-09-24 00:00:00.000
269,14218,49.763,21,2019-09-25 00:00:00.000
270,11617,40.6595,17,2019-09-26 00:00:00.000
271,13754,48.139,10,2019-09-27 00:00:00.000
272,12742,44.597,18,2019-09-28 00:00:00.000
273,12806,44.821,14,2019-09-29 00:00:00.000
274,12433,43.5155,10,2019-09-30 00:00:00.000
275,12936,45.276,16,2019-10-01 00:00:00.000
276,12886,45.101,12,2019-10-02 00:00:00.000
277,13454,47.089,17,2019-10-03 00:00:00.000
278,13681,47.8835,12,2019-10-04 00:00:00.000
279,14009,49.0315,19,2019-10-05 00:00:00.000
280,12913,45.1955,20,2019-10-06 00:00:00.000
281,12100,42.35,15,2019-10-07 00:00:00.000
282,12696,44.436,4,2019-10-08 00:00:00.000
283,13605,47.6175,19,2019-10-09 00:00:00.000
284,12814,44.849000000000004,14,2019-10-10 00:00:00.000
285,13206,46.221000000000004,19,2019-10-11 00:00:00.000
286,13250,46.375,4,2019-10-12 00:00:00.000
287,12350,43.225,4,2019-10-13 00:00:00.000
288,10500,36.75,3,2019-10-14 00:00:00.000
289,11999,41.9965,2,2019-10-15 00:00:00.000
290,12499,43.7465,4,2019-10-16 00:00:00.000
291,11750,41.125,3,2019-10-17 00:00:00.000
292,11110,38.885,17,2019-10-18 00:00:00.000
293,11998,41.993,5,2019-10-19 00:00:00.000
294,10999,38.4965,4,2019-10-20 00:00:00.000
295,11885,41.597500000000004,11,2019-10-21 00:00:00.000
296,13429,47.0015,6,2019-10-22 00:00:00.000
297,12474,43.659,3,2019-10-23 00:00:00.000
298,12171,42.5985,8,2019-10-24 00:00:00.000
299,12166,42.581,4,2019-10-25 00:00:00.000
300,10843,37.9505,6,2019-10-26 00:00:00.000
301,8601,30.1035,7,2019-10-27 00:00:00.000
302,12499,43.7465,2,2019-10-28 00:00:00.000
303,12486,43.701,11,2019-10-29 00:00:00.000
304,9583,33.5405,6,2019-10-30 00:00:00.000
305,10946,38.311,3,2019-10-31 00:00:00.000
306,14325,50.1375,2,2019-11-01 00:00:00.000
307,12392,43.372,9,2019-11-02 00:00:00.000
308,12786,44.751,7,2019-11-03 00:00:00.000
309,11310,39.585,3,2019-11-04 00:00:00.000
310,14286,50.001,1,2019-11-05 00:00:00.000
311,13400,46.9,2,2019-11-06 00:00:00.000
312,11999,41.9965,2,2019-11-07 00:00:00.000
313,11625,40.6875,3,2019-11-08 00:00:00.000
314,12750,44.625,2,2019-11-09 00:00:00.000
315,12997,45.4895,2,2019-11-10 00:00:00.000
316,12625,44.1875,4,2019-11-11 00:00:00.000
317,12904,45.164,13,2019-11-12 00:00:00.000
318,1,0.0035,3,2019-11-13 00:00:00.000
319,13211,46.2385,12,2019-11-14 00:00:00.000
320,12211,42.7385,21,2019-11-15 00:00:00.000
321,10961,38.3635,18,2019-11-16 00:00:00.000
322,10847,37.9645,25,2019-11-17 00:00:00.000
323,10795,37.7825,20,2019-11-18 00:00:00.000
324,11587,40.5545,25,2019-11-19 00:00:00.000
325,11369,39.7915,18,2019-11-20 00:00:00.000
326,10549,36.9215,10,2019-11-21 00:00:00.000
327,12000,42,3,2019-11-22 00:00:00.000
328,12069,42.2415,18,2019-11-23 00:00:00.000
329,11392,39.872,15,2019-11-24 00:00:00.000
330,12245,42.8575,1,2019-11-25 00:00:00.000
331,11226,39.291000000000004,10,2019-11-26 00:00:00.000
332,9734,34.069,16,2019-11-27 00:00:00.000
333,11129,38.9515,18,2019-11-28 00:00:00.000
334,11122,38.927,33,2019-11-29 00:00:00.000
335,9687,33.9045,64,2019-11-30 00:00:00.000
336,9548,33.418,38,2019-12-01 00:00:00.000
337,9592,33.572,44,2019-12-02 00:00:00.000
338,10723,37.5305,7,2019-12-03 00:00:00.000
339,11318,39.613,12,2019-12-04 00:00:00.000
340,11792,41.272,9,2019-12-05 00:00:00.000
341,12756,44.646,27,2019-12-06 00:00:00.000
342,13826,48.391,14,2019-12-07 00:00:00.000
343,13250,46.375,2,2019-12-08 00:00:00.000
344,14059,49.2065,5,2019-12-09 00:00:00.000
345,14413,50.4455,4,2019-12-10 00:00:00.000
346,14992,52.472,4,2019-12-11 00:00:00.000
347,7425,25.9875,4,2019-12-12 00:00:00.000
348,13100,45.85,3,2019-12-13 00:00:00.000
349,14174,49.609,3,2019-12-14 00:00:00.000
350,13199,46.1965,5,2019-12-15 00:00:00.000
351,12339,43.1865,10,2019-12-16 00:00:00.000
352,14496,50.736000000000004,8,2019-12-17 00:00:00.000
353,13500,47.25,1,2019-12-18 00:00:00.000
354,13288,46.508,10,2019-12-19 00:00:00.000
355,13750,48.125,3,2019-12-20 00:00:00.000
356,14660,51.31,3,2019-12-21 00:00:00.000
357,16000,56,1,2019-12-22 00:00:00.000
358,15064,52.724000000000004,3,2019-12-23 00:00:00.000
359,15256,53.396,9,2019-12-24 00:00:00.000
360,17098,59.843,3,2019-12-25 00:00:00.000
361,17887,62.6045,4,2019-12-26 00:00:00.000
362,19698,68.943,6,2019-12-27 00:00:00.000
363,19974,69.909,2,2019-12-28 00:00:00.000
364,19998,69.993,5,2019-12-29 00:00:00.000
365,19250,67.375,2,2019-12-30 00:00:00.000
366,18399,64.3965,4,2019-12-31 00:00:00.000
367,17931,62.7585,5,2020-01-01 00:00:00.000
368,19999,69.9965,3,2020-01-02 00:00:00.000
369,16687,58.4045,4,2020-01-03 00:00:00.000
370,16750,58.625,5,2020-01-04 00:00:00.000
371,18560,64.96000000000001,3,2020-01-05 00:00:00.000
372,19800,69.3,7,2020-01-06 00:00:00.000
373,18699,65.4465,4,2020-01-07 00:00:00.000
374,17806,62.321,9,2020-01-08 00:00:00.000
375,17882,62.587,7,2020-01-09 00:00:00.000
376,18278,63.973,3,2020-01-10 00:00:00.000
377,16443,57.5505,9,2020-01-11 00:00:00.000
378,15000,52.5,2,2020-01-12 00:00:00.000
379,15000,52.5,2,2020-01-13 00:00:00.000
380,18198,63.693,5,2020-01-14 00:00:00.000
381,17833,62.4155,3,2020-01-15 00:00:00.000
382,18498,64.743,3,2020-01-16 00:00:00.000
383,18944,66.304,2,2020-01-17 00:00:00.000
384,17367,60.7845,9,2020-01-18 00:00:00.000
385,18000,63,4,2020-01-19 00:00:00.000
386,18949,66.3215,2,2020-01-20 00:00:00.000
387,17374,60.809000000000005,4,2020-01-21 00:00:00.000
388,17104,59.864000000000004,7,2020-01-22 00:00:00.000
389,16999,59.496500000000005,3,2020-01-23 00:00:00.000
390,18400,64.4,3,2020-01-24 00:00:00.000
391,17500,61.25,2,2020-01-25 00:00:00.000
392,16645,58.2575,10,2020-01-26 00:00:00.000
393,17249,60.371500000000005,2,2020-01-27 00:00:00.000
394,17000,59.5,3,2020-01-28 00:00:00.000
395,15194,53.179,6,2020-01-29 00:00:00.000
396,15742,55.097,2,2020-01-30 00:00:00.000
397,17998,62.993,1,2020-01-31 00:00:00.000
398,18000,63,1,2020-02-01 00:00:00.000
399,15699,54.9465,7,2020-02-02 00:00:00.000
400,16114,56.399,10,2020-02-03 00:00:00.000
401,14176,49.616,17,2020-02-04 00:00:00.000
402,13704,47.964,21,2020-02-05 00:00:00.000
403,13871,48.548500000000004,19,2020-02-06 00:00:00.000
404,15466,54.131,14,2020-02-07 00:00:00.000
405,15441,54.0435,16,2020-02-08 00:00:00.000
406,14239,49.8365,25,2020-02-09 00:00:00.000
407,14229,49.801500000000004,17,2020-02-10 00:00:00.000
408,11644,40.754,15,2020-02-11 00:00:00.000
409,15010,52.535000000000004,16,2020-02-12 00:00:00.000
410,13542,47.397,14,2020-02-13 00:00:00.000
411,15202,53.207,20,2020-02-14 00:00:00.000
412,15300,53.550000000000004,20,2020-02-15 00:00:00.000
413,16760,58.660000000000004,18,2020-02-16 00:00:00.000
414,16172,56.602000000000004,19,2020-02-17 00:00:00.000
415,15930,55.755,18,2020-02-18 00:00:00.000
416,15631,54.7085,16,2020-02-19 00:00:00.000
417,13668,47.838,20,2020-02-20 00:00:00.000
418,17255,60.3925,8,2020-02-21 00:00:00.000
419,18348,64.218,1,2020-02-22 00:00:00.000
420,18299,64.0465,2,2020-02-23 00:00:00.000
421,17600,61.6,1,2020-02-24 00:00:00.000
422,15675,54.862500000000004,3,2020-02-25 00:00:00.000
423,17500,61.25,3,2020-02-26 00:00:00.000
424,16665,58.3275,3,2020-02-27 00:00:00.000
425,17681,61.8835,10,2020-02-28 00:00:00.000
426,18123,63.4305,5,2020-02-29 00:00:00.000
427,15800,55.300000000000004,2,2020-03-01 00:00:00.000
428,17900,62.65,2,2020-03-02 00:00:00.000
429,18449,64.5715,5,2020-03-03 00:00:00.000
430,18200,63.7,2,2020-03-04 00:00:00.000
431,20000,70,4,2020-03-05 00:00:00.000
432,17500,61.25,4,2020-03-06 00:00:00.000
433,17696,61.936,10,2020-03-07 00:00:00.000
434,16424,57.484,3,2020-03-08 00:00:00.000
435,17703,61.9605,13,2020-03-09 00:00:00.000
436,14500,50.75,1,2020-03-10 00:00:00.000
437,17342,60.697,10,2020-03-11 00:00:00.000
438,16949,59.3215,4,2020-03-12 00:00:00.000
439,17083,59.7905,7,2020-03-13 00:00:00.000
440,15074,52.759,3,2020-03-14 00:00:00.000
441,15066,52.731,4,2020-03-15 00:00:00.000
442,17149,60.0215,5,2020-03-16 00:00:00.000
443,17186,60.151,9,2020-03-17 00:00:00.000
444,16501,57.7535,11,2020-03-18 00:00:00.000
445,15900,55.65,2,2020-03-19 00:00:00.000
446,16062,56.217,5,2020-03-20 00:00:00.000
447,18000,63,2,2020-03-21 00:00:00.000
448,17750,62.125,3,2020-03-22 00:00:00.000
449,15800,55.300000000000004,4,2020-03-23 00:00:00.000
450,17100,59.85,5,2020-03-24 00:00:00.000
451,17297,60.539500000000004,15,2020-03-25 00:00:00.000
452,16703,58.4605,17,2020-03-26 00:00:00.000
453,16868,59.038000000000004,9,2020-03-27 00:00:00.000
454,16915,59.2025,2,2020-03-28 00:00:00.000
455,17885,62.597500000000004,6,2020-03-29 00:00:00.000
456,16366,57.281,15,2020-03-30 00:00:00.000
457,16397,57.3895,12,2020-03-31 00:00:00.000
458,16357,57.249500000000005,29,2020-04-01 00:00:00.000
459,15707,54.9745,27,2020-04-02 00:00:00.000
460,16517,57.8095,31,2020-04-03 00:00:00.000
461,15482,54.187,25,2020-04-04 00:00:00.000
462,15954,55.839,24,2020-04-05 00:00:00.000
463,16676,58.366,21,2020-04-06 00:00:00.000
464,15421,53.9735,24,2020-04-07 00:00:00.000
465,17896,62.636,30,2020-04-08 00:00:00.000
466,17263,60.420500000000004,26,2020-04-09 00:00:00.000
467,17518,61.313,22,2020-04-10 00:00:00.000
468,16223,56.7805,26,2020-04-11 00:00:00.000
469,16987,59.4545,32,2020-04-12 00:00:00.000
470,16472,57.652,21,2020-04-13 00:00:00.000
471,16107,56.374500000000005,39,2020-04-14 00:00:00.000
472,17944,62.804,39,2020-04-15 00:00:00.000
473,16629,58.2015,47,2020-04-16 00:00:00.000
474,17887,62.6045,38,2020-04-17 00:00:00.000
475,18170,63.595,31,2020-04-18 00:00:00.000
476,18253,63.8855,32,2020-04-19 00:00:00.000
477,18660,65.31,12,2020-04-20 00:00:00.000
478,17730,62.055,33,2020-04-21 00:00:00.000
479,17155,60.042500000000004,28,2020-04-22 00:00:00.000
480,17144,60.004,37,2020-04-23 00:00:00.000
481,18935,66.27250000000001,33,2020-04-24 00:00:00.000
482,18550,64.925,30,2020-04-25 00:00:00.000
483,19022,66.577,25,2020-04-26 00:00:00.000
484,17474,61.159,39,2020-04-27 00:00:00.000
485,18346,64.211,33,2020-04-28 00:00:00.000
486,18776,65.71600000000001,42,2020-04-29 00:00:00.000
487,18950,66.325,29,2020-04-30 00:00:00.000
488,21043,73.65050000000001,40,2020-05-01 00:00:00.000
489,21286,74.501,37,2020-05-02 00:00:00.000
490,22965,80.3775,34,2020-05-03 00:00:00.000
491,21453,75.0855,31,2020-05-04 00:00:00.000
492,22838,79.933,22,2020-05-05 00:00:00.000
493,21795,76.2825,23,2020-05-06 00:00:00.000
494,20227,70.7945,29,2020-05-07 00:00:00.000
495,21286,74.501,34,2020-05-08 00:00:00.000
496,20884,73.09400000000001,32,2020-05-09 00:00:00.000
497,20031,70.1085,36,2020-05-10 00:00:00.000
498,21365,74.7775,32,2020-05-11 00:00:00.000
499,21712,75.992,39,2020-05-12 00:00:00.000
500,21481,75.1835,30,2020-05-13 00:00:00.000
501,1936,6.776,3,2020-05-14 00:00:00.000
502,19883,69.5905,21,2020-05-15 00:00:00.000
503,20592,72.072,8,2020-05-16 00:00:00.000
504,21233,74.3155,6,2020-05-17 00:00:00.000
505,21393,74.8755,21,2020-05-18 00:00:00.000
506,23460,82.11,3,2020-05-19 00:00:00.000
507,21250,74.375,6,2020-05-20 00:00:00.000
508,22000,77,4,2020-05-21 00:00:00.000
509,21658,75.803,48,2020-05-22 00:00:00.000
510,20751,72.6285,38,2020-05-23 00:00:00.000
511,22735,79.5725,20,2020-05-24 00:00:00.000
512,24566,85.98100000000001,7,2020-05-25 00:00:00.000
513,25632,89.712,8,2020-05-26 00:00:00.000
514,25000,87.5,2,2020-05-27 00:00:00.000
515,26723,93.5305,6,2020-05-28 00:00:00.000
516,26000,91,3,2020-05-29 00:00:00.000
517,24000,84,3,2020-05-30 00:00:00.000
518,26460,92.61,12,2020-05-31 00:00:00.000
519,28123,98.4305,15,2020-06-01 00:00:00.000
