"index","id","roblox_assetid","roblox_rap","roblox_value","robux_volume_30d_total","popularity_position","is_valued","is_rare","is_projected","roblox_name","roblox_acronym","roblox_lowestprice","price_updated_at","went_limited_at"
1383,20039,19112087,5362,5362,11910,737,false,false,false,"Cursed Mummy Mask","",4000,2023-08-06 17:20:34.064,2022-11-01 05:00:00.000
1384,1216,61769697,5346,5346,19000,2040,false,false,true,"Octopus's Garden","",7450,2023-08-07 01:31:35.743,2011-09-14 00:30:09.690
1385,822,19264489,5345,5345,10200,1538,false,false,false,"LOL Santa","",6000,2023-08-07 10:24:27.350,2009-12-15 01:11:59.793
1386,1676,74385438,5342,5342,9000,541,false,false,false,"Gravitron 3000","",5000,2023-07-29 16:37:53.358,2012-03-10 01:54:30.413
1387,1918,111903124,5320,5320,0,385,false,false,false,"Classy Classic","",7000,2023-08-05 22:34:10.038,2013-04-05 21:49:18.587
1388,1822,69567879,5280,5280,9998,1344,false,false,false,"Dark Alien Hatchling","",8000,2023-08-05 00:16:24.311,2012-01-07 20:33:23.663
1389,919,134822899,5263,5263,73365,1795,false,false,false,"Light Student","",6000,2023-08-06 19:40:44.969,2014-11-21 06:00:00.000
1390,950,32203846,5236,5236,0,1032,false,false,false,"Knight of Swft Approaching Destiny","",9999,2023-08-05 07:23:49.996,2010-08-05 00:07:51.770
1391,1873,23658148,5230,5230,5555,1680,false,false,false,"Improved Solar System","",7000,2023-08-05 19:11:26.266,2010-03-11 16:59:36.140
1392,1858,160199141,5230,5230,24036,2229,false,false,false,"ROBLOX Blimp","",19999,2023-08-06 17:04:57.857,2014-08-30 05:00:00.000
1393,1763,335134238,5220,5220,4999,141,false,false,false,"Living Art: Number Four","",11500,2023-07-29 21:18:12.084,2015-12-24 00:19:56.880
1394,1624,53459092,5217,5217,8000,1518,false,false,false,"Mischief Maker","",3850,2023-08-02 00:42:54.590,2011-06-08 17:13:43.353
1395,1418,493489234,5204,5204,7678,1467,false,false,true,"Chicken Fried Sunglasses","",4999,2023-08-06 22:47:26.907,2016-09-01 23:01:10.177
1396,1880,204490997,5204,5204,11000,1826,false,false,false,"Phoenix Winged Knight Helmet","",6199,2023-08-06 21:56:04.825,2015-01-17 01:33:16.230
1397,959,183834442,5200,5200,4000,977,false,false,false,"Lava Monster","",6999,2023-07-30 16:56:27.241,2014-10-24 22:36:14.713
1398,891,19704937,5199,5199,0,1806,false,false,false,"A Santa for All Seasons","",5000,2023-08-05 01:12:07.829,2009-12-24 06:00:00.000
1399,1844,48078122,5197,5197,57322,1040,false,false,false,"McBrighteyes Shamrockin' Headphones","",5750,2023-08-06 20:23:02.587,2012-05-22 05:00:00.000
1400,1697,233609363,5194,5194,4500,1657,false,false,false,"Steampunk Bunny","",4900,2023-08-05 18:01:21.223,2015-04-03 19:58:00.313
1401,755,58789949,5187,5187,4500,1440,false,false,false,"Cyan Top Hat of the Frozen North","",10999,2023-07-30 10:05:46.708,2011-08-08 18:26:44.170
1402,1900,212500257,5172,5172,0,1146,false,false,false,"Sharp Shark Sword","",8947,2023-08-07 11:00:07.538,2015-02-05 18:11:13.877
1403,1605,55628694,5172,5172,0,152,false,false,false,"Chipper Chap","",21000,2023-08-03 18:07:22.531,2011-07-05 20:45:20.383
1404,1615,37820239,5152,5152,18514,83,false,false,false,"Pumpkin Necklace","",5899,2023-08-06 23:22:52.300,2010-10-29 22:38:52.327
1405,966,52544038,5149,5149,3800,872,false,false,false,"Brontosaurus Shades","",7500,2023-07-31 21:17:21.486,2011-05-26 18:36:24.457
1406,1211,835095003,5138,5138,118169,2191,false,false,false,"Blue Amazeface","",4857,2023-08-06 05:11:45.048,2017-05-24 06:04:10.397
1407,1575,94265084,5211,5130,33890,958,false,false,false,"Demon Cap","",4499,2023-08-06 21:24:14.959,2012-10-05 02:47:26.483
1408,1671,60888284,5125,5125,25449,938,false,false,false,"DarkAge Ninjas: Dual Kamas","",7270,2023-08-07 04:36:55.568,2011-09-03 00:05:09.037
1409,1803,74385418,5113,5113,4699,567,false,false,false,"Glory Launcher 2012","",14998,2023-08-05 04:27:50.868,2012-03-10 01:54:17.980
1410,1469,172307790,5105,5105,7000,1790,false,false,false,"Trashy Hat","",14000,2023-08-04 22:10:12.841,2017-08-27 05:00:00.000
1411,7923,2588169261,5091,5091,39025,1553,false,false,false,"Lost Boy of Winter","",6000,2023-08-05 14:37:49.570,2018-11-21 09:55:37.263
1412,1520,4765718,5082,5082,122557,2438,false,false,false,"The Riddling Skull","",6500,2023-08-07 14:22:29.145,2009-10-11 05:00:00.000
1413,1704,233616117,5075,5075,30234,1588,false,false,false,"Egg Crazed","",4699,2023-08-07 02:32:21.956,2015-04-03 20:13:10.127
1414,1619,44560752,5068,5068,0,116,false,false,false,"Visormetic Holoscope","",5000,2023-08-03 15:46:58.732,2011-01-21 20:21:22.823
1415,1705,243773554,5068,5068,9650,1711,false,false,false,"Fancy Purple Hat","",5800,2023-08-07 14:05:21.190,2016-11-26 06:00:00.000
1416,1756,150182742,4908,5067,11350,552,false,false,false,"Awkward Locator Top Hat","",7800,2023-08-06 11:50:27.932,2014-03-18 23:58:50.350
1417,890,97161222,5049,5049,6500,1158,false,false,false,"Bluesteel Alterer of Destiny","",4799,2023-08-04 02:20:13.679,2012-11-07 22:49:30.000
1418,1707,73232825,5049,5049,800,475,false,false,false,"Wraith's Screech Potion","",5993,2023-08-06 19:30:02.724,2012-02-24 23:23:26.563
1419,1371,98346415,5048,5048,7500,613,false,false,false,"Carnagecopia","",4199,2023-08-04 20:16:03.979,2012-11-21 01:31:48.853
1420,1448,323192138,5029,5029,96330,2394,false,false,false,"Pink Shades McCool","",5000,2023-08-07 00:16:43.740,2015-11-25 02:20:49.740
1421,1498,57229357,5017,5017,6500,728,false,false,false,"Paper Sword","",4852,2023-08-04 20:10:53.584,2011-07-22 23:30:11.987
1422,1790,57612224,5011,5011,7000,1241,false,false,false,"Flora's Knight","",8199,2023-08-04 17:03:37.996,2011-07-26 22:30:55.123
1423,1595,22970114,5003,5003,42403,32,false,false,false,"Red Chill","",6500,2023-08-06 07:34:50.814,2015-02-13 06:00:00.000
1424,1922,154414843,5002,5002,14950,900,false,false,false,"Earth Day Cowboy","",7450,2023-08-02 16:46:42.430,2014-04-23 05:00:00.000
1425,1363,6837513,661,5000,21482,2425,true,false,true,"Red Hat of the Orient","",4888,2023-08-05 18:08:55.208,2011-10-03 05:00:00.000
1426,20137,327318670,5341,5000,138223,2451,true,false,false,"Blue Top Hat with White Band","BTH",4199,2023-08-07 13:48:43.036,2022-12-21 06:00:00.000
1427,1316,27858204,3255,5000,3999,1176,true,false,false,"Rocketman","",4999,2023-07-26 05:12:19.243,2010-05-29 00:37:25.843
1428,1528,30390398,2871,5000,7793,1369,true,false,false,"Noob Attack: Bad Hair Day","",3998,2023-08-07 00:45:45.270,2010-07-09 23:34:18.073
1429,716,95245137,4995,4995,0,1542,false,false,false,"Pumpkin Headrow","",4500,2023-08-05 04:51:46.440,2012-11-01 05:00:00.000
1430,1778,63253706,4986,4986,11300,558,false,false,false,"Fiery Bone Trap","",4500,2023-08-06 20:12:01.191,2011-10-07 23:01:40.920
1431,1903,36883659,4986,4986,0,1678,false,false,false,"Green Submarineman","",14999,2023-08-05 03:53:01.873,2010-10-15 21:45:07.550
1432,19810,232503325,4976,4976,77045,84,false,false,true,"Rainboa","",6963,2023-08-07 13:13:46.679,2022-08-01 22:18:00.000
1433,1000,147974365,4974,4974,12838,114,false,false,false,"Mardi Gras Jester","",6000,2023-08-07 07:46:47.622,2014-03-01 00:22:46.537
1434,1421,76063064,4968,4968,1399,1488,false,false,false,"The Reckoner","",4900,2023-07-30 22:22:47.578,2012-03-29 21:30:32.437
1435,1805,45941295,4962,4962,11069,110,false,false,false,"Gnome","",3999,2023-08-06 23:24:42.364,2011-02-12 00:54:06.677
1436,1436,1049198,4953,4957,92901,1901,false,false,false,"ROBLOX Classic: Wizard's Hat","",4994,2023-08-06 17:24:48.589,2011-04-08 05:00:00.000
1437,1372,63721711,4945,4945,0,253,false,false,false,"Accursed Vampire Bat Hand","",3999,2023-08-06 23:23:55.246,2011-10-15 01:04:32.927
1438,1544,18482375,5123,4944,40935,478,false,false,false,"Cleopatra","",5049,2023-08-06 22:03:53.846,2009-11-29 06:00:00.000
1439,1295,160207626,4940,4940,12463,1611,false,false,false,"Watermelon Samurai","",4000,2023-08-06 04:06:00.293,2014-06-06 19:30:16.643
1440,1917,34870758,4931,4931,10130,1010,false,false,false,"Wormhole Tunneler","",5150,2023-08-06 08:57:26.181,2010-09-11 02:09:12.587
1441,2993,38248947,4928,4928,8499,1574,false,false,false,"Knittin' Chicken","",4399,2023-08-05 17:23:31.296,2010-11-05 00:39:27.783
1442,1687,63245697,4924,4924,8200,1770,false,false,false,"Sorcerer's Top Hat","",7000,2023-07-28 02:38:34.753,2011-10-07 21:31:51.840
1443,1561,120749494,4921,4921,12000,1183,false,false,false,"Bald Eagle ","",7300,2023-08-06 17:04:29.204,2013-06-28 19:56:30.993
1444,1725,191261930,4909,4909,17043,1523,false,false,false,"Black and White Sword","",6000,2023-08-03 06:02:15.554,2014-12-12 19:05:02.990
1445,752,55702704,4909,4909,4975,796,false,false,false,"White Wolf of the North","",5400,2023-08-06 01:35:12.336,2011-07-06 18:06:40.470
1446,19725,244097060,4900,4900,15450,707,false,false,false,"Maker Wrench Pack 2015","",5500,2023-07-31 16:54:36.889,2022-05-12 05:00:00.000
1447,1640,51243161,4896,4896,17294,669,false,false,false,"Captain Jupiter","",4659,2023-08-06 14:07:41.810,2011-05-04 22:54:01.367
1448,7036,2222775067,4881,4881,134162,2091,false,false,false,"Blue Starry Sight","",4000,2023-08-07 14:05:38.040,2018-08-16 00:13:33.033
1449,1427,71429414,4876,4876,0,1282,false,false,false,"Ninja Necktie","",5000,2023-08-04 22:02:10.368,2012-02-01 20:48:17.723
1450,6626,2316681099,4869,4869,42323,1914,false,false,false,"Blue Chrome Glasses","",4989,2023-08-04 02:17:00.248,2018-09-06 20:10:36.100
1451,1882,65554735,4868,4868,3999,113,false,false,false,"Spam Cannon","",5000,2023-08-05 01:23:02.566,2011-11-12 04:02:31.933
1452,361,5161514,4862,4862,55145,2007,false,false,false,"Hockey Mask","Hockey",6200,2023-08-07 10:17:45.089,2009-10-06 05:00:00.000
1453,1483,68358746,4859,4859,3967,308,false,false,false,"Neon Trihawk","",10000,2023-08-07 04:26:57.547,2011-12-24 01:43:46.823
1454,1916,134087662,4847,4847,33019,2070,false,false,false,"Sapphire Vision Visor","",3800,2023-08-05 18:34:49.526,2013-10-31 19:58:43.817
1455,1521,164204164,4845,4845,15533,2250,false,false,false,"Noob Attack: Venomshank Vengeance","",4999,2023-08-07 12:38:38.117,2014-07-01 22:38:19.387
1456,1219,64499327,4842,4842,4500,79,false,false,false,"Dark Sorcerer","",5800,2023-07-24 04:13:38.341,2011-10-26 21:30:44.190
1457,714,557058485,4842,4842,42572,829,false,false,false,"Gold Mechaknight Wings","",4800,2023-08-01 07:56:09.505,2016-11-26 02:49:52.220
1458,863,362029470,4833,4833,76029,724,false,false,false,"Bombastic Scary Hood","",6000,2023-08-05 22:11:30.666,2017-05-27 05:00:00.000
1459,1909,18482403,4813,4813,21397,1033,false,false,false,"The Viper Band","",4000,2023-08-06 13:40:39.317,2009-11-25 23:41:27.240
1460,786,14861078,4798,4798,33891,341,false,false,false,"Iceworld Smuggler","",5900,2023-08-06 04:44:01.854,2010-05-24 05:00:00.000
1461,19749,1016144971,4796,4796,27200,1837,false,false,false,"Evil Hatbot","",4498,2023-08-07 13:43:04.287,2022-06-11 16:45:00.000
1462,1244,835095306,4791,4791,114737,772,false,false,false,"Lavender Amazeface","",4950,2023-08-07 04:53:12.840,2017-05-24 06:05:12.870
1463,1326,155504056,4778,4778,8400,1025,false,false,false,"Lady May Day","",7200,2023-08-05 22:47:01.549,2016-04-06 05:00:00.000
1464,7851,2180163807,4777,4777,14299,1944,false,false,false,"Gadgets Bandolier ","",5000,2023-08-03 22:21:22.806,2018-08-06 19:01:39.183
1465,1868,97078575,4777,4777,6200,216,false,false,false,"Inferno Monster","",3999,2023-08-04 20:16:03.821,2012-11-06 19:14:24.347
1466,683,44522568,4759,4759,6969,1547,false,false,false,"Steampunk Cadet","",0,2023-08-06 18:34:18.411,2011-01-21 01:04:57.463
1467,1278,10630526,4749,4749,71599,787,false,false,false,"I Heart Mom Sign","",4300,2023-08-06 22:10:10.708,2009-10-26 05:00:00.000
1468,20115,67239941,4737,4737,31158,946,false,false,false,"Fuzzy Snowman Hat","",3998,2023-08-06 19:40:49.185,2022-12-13 06:00:00.000
1469,1866,233609198,4732,4732,3413,106,false,false,false,"Mrs. Rabbit","",5500,2023-08-06 14:43:52.699,2015-04-03 19:57:42.373
1470,20083,553723613,4731,4731,32693,888,false,false,false,"Shinestone Shades: Ruby Radiance","",3900,2023-08-05 17:12:24.529,2022-11-24 06:00:00.000
1471,1735,406000562,4730,4730,111740,2242,false,false,false,"Gritty Bombo","",4699,2023-08-07 03:39:02.195,2016-04-28 20:24:36.357
1472,1480,1191812,4723,4723,33853,486,false,false,false,"Mandrake Root","",4744,2023-08-05 03:33:07.886,2009-10-06 05:00:00.000
1473,1593,121260788,4722,4722,0,1301,false,false,false,"Steam of Columbia","",5888,2023-08-03 05:23:35.023,2013-07-03 00:31:13.483
1474,1699,17450053,4704,4704,126072,2069,false,false,false,"Sinister P.","",5585,2023-08-07 14:21:43.990,2016-02-15 06:00:00.000
1475,705,70476435,4700,4700,4701,1155,false,false,false,"Dragon's Breath Potion","",6999,2023-08-04 17:04:23.206,2012-01-20 19:33:33.570
1476,1337,155671106,4681,4681,0,1462,false,false,false,"Rusted Steampunk Pirate","",4300,2023-08-04 21:57:30.929,2014-05-02 18:50:56.637
1477,949,1374328,4768,4681,67322,2414,false,false,false,"Teakettle Hat","",5248,2023-08-07 11:59:45.047,2015-01-30 06:00:00.000
1478,1188,45093148,4662,4662,9233,736,false,false,false,"Jazzy Gentleman","",5000,2023-08-02 06:32:02.881,2011-01-29 01:06:35.967
1479,947,60115725,4641,4641,9066,1175,false,false,false,"Cool Story Bro Tie","",3850,2023-08-06 00:29:06.877,2011-08-23 17:46:38.647
1480,652,136789842,4639,4639,10700,23,false,false,false,"Penguin Friend","",4399,2023-08-04 19:45:13.841,2014-01-13 06:00:00.000
1481,1451,65082275,4636,4636,10500,1017,false,false,false,"Z Ray Gun","",7800,2023-07-27 18:48:13.731,2011-11-05 00:37:23.167
1482,914,113329705,4636,4636,17044,528,false,false,false,"Thrift Shop Fedora ","",6500,2023-08-02 14:05:13.661,2013-04-19 21:58:21.900
1483,1912,50943435,4632,4632,12799,1203,false,false,false,"Hypnobot","",3699,2023-08-07 14:22:45.987,2011-04-30 01:27:45.213
1484,1776,323191430,4625,4625,71728,28,false,false,false,"Daring Blonde Beard Face","",5800,2023-08-06 20:22:16.150,2015-11-24 20:18:46.560
1485,1023,28039679,4622,4622,20943,614,false,false,false,"One Star General's Beret","",5250,2023-08-05 09:00:54.230,2011-05-30 05:00:00.000
1486,1003,81688937,4597,4597,21099,727,false,false,false,"1337 Cyber Assassin","",8098,2023-08-07 01:47:08.444,2012-05-25 17:31:05.847
1487,821,60331861,4577,4577,7600,455,false,false,false,"Dark Soldier of SQL","",8500,2023-08-06 05:52:26.936,2011-08-26 17:59:28.900
1488,1424,55620437,4570,4570,22899,505,false,false,false,"Lost Slayer","",9499,2023-08-01 04:06:08.613,2011-07-05 19:28:30.523
1489,1654,583651344,4558,4558,17592,996,false,false,false,"Portrait of a Hero on a Tropical Vacation","",6779,2023-08-05 23:03:48.986,2016-12-23 07:51:16.460
1490,1007,135470884,4554,4554,56706,1581,false,false,false,"Cyan Equinox","",4799,2023-08-06 20:24:44.084,2013-11-15 01:16:02.003
1491,792,152187346,4533,4533,14499,1342,false,false,false,"Piano Man Bowler","",4900,2023-08-05 04:57:18.444,2014-04-04 20:30:32.047
1492,894,62729995,4530,4530,3500,1428,false,false,false,"Crazed Viking","",10000,2023-08-03 19:24:25.595,2011-09-29 21:00:32.500
1493,1659,33872761,4526,4526,18899,1393,false,false,false,"Sebastian, the Fancy Crab","",4000,2023-08-02 12:57:57.135,2015-05-24 05:00:00.000
1494,1231,835094544,4521,4521,99210,1312,false,false,false,"Green Amazeface","",4489,2023-08-07 14:53:52.050,2017-05-24 06:03:02.767
1495,1458,53466788,4512,4512,13945,855,false,false,false,"Flying Meteor","",3980,2023-08-06 00:25:29.194,2011-06-08 19:07:11.487
1496,1647,74970701,4503,4503,8000,1453,false,false,false,"Submarine Commander","",4998,2023-08-06 23:05:58.733,2012-03-16 22:54:45.607
1497,20189,241542424,4715,4500,118471,2357,true,false,false,"Friendly Fedora","",3999,2023-08-07 11:07:30.073,2023-02-14 06:00:00.000
1498,1631,10351018,4493,4493,30171,2045,false,false,false,"Black Iron Warhelm of Pwnage","",4200,2023-08-05 03:59:35.592,2013-12-01 06:00:00.000
1499,1516,119812715,4489,4489,89720,2017,false,false,false,"Blue Starface ","",4500,2023-08-06 20:05:48.128,2013-06-20 23:48:26.683
1500,1750,9254521,4485,4485,135396,2330,false,false,false,"Black Paintball Mask","",4499,2023-08-07 13:55:23.790,2009-10-05 17:10:00.000
1501,450,108829742,4478,4478,10550,953,false,false,false,"Frog Beanie","",5499,2023-08-03 22:47:58.994,2016-02-13 06:00:00.000
1502,868,134087261,4472,4472,40330,1494,false,false,false,"Gold Visor","",3650,2023-08-07 11:03:24.138,2013-12-04 06:00:00.000
1503,965,1191109087,4469,4469,7588,1432,false,false,false,"Portrait of a Hero on Thanksgiving","",4198,2023-08-06 02:52:19.254,2017-11-21 04:55:45.693
1504,960,26421468,4451,4451,6000,1555,false,false,false,"Noob Attack: Ray Gun Rumble","",9884,2023-08-06 15:10:43.477,2010-05-01 00:17:32.453
1505,1232,15973049,4450,4450,16599,1449,false,false,false,"Protest Sign: We Want User GUIs Now!","",4000,2023-08-06 16:43:21.706,2009-10-06 05:00:00.000
1506,1758,139578207,4430,4430,15865,1272,false,false,false,"Tri-Laser 333","",6200,2023-08-04 01:31:55.109,2014-02-17 06:00:00.000
1507,1548,1143116,4428,4428,12399,584,false,false,false,"I, LOLRUS","",6250,2023-08-06 22:16:52.035,2009-10-12 05:00:00.000
1508,1485,230766388,4421,4421,0,1810,false,false,false,"Battle Bunny Knight","",3999,2023-08-04 13:54:21.781,2015-03-27 19:54:11.197
1509,1249,323476300,4403,4403,34947,1740,false,false,false,"Blue Wool Winter Hat ","",3200,2023-08-07 03:32:55.024,2015-11-25 22:36:37.900
1510,713,80293435,4393,4393,7900,471,false,false,false,"Twisted Darkling","",4500,2023-08-07 04:44:38.635,2012-05-10 00:06:34.957
1511,910,15929967,4391,4391,72862,1322,false,false,false,"Blue Plaid Fedora","Blue Plaid",4000,2023-08-06 02:03:31.532,2018-05-27 05:00:00.000
1512,1892,315550913,4386,4386,19068,1018,false,false,false,"Magic Wizard Owl","",4200,2023-08-07 03:33:52.329,2015-10-30 20:31:52.460
1513,1583,399021751,4386,4386,119574,2419,false,false,false,"Bacon Face","",6000,2023-08-07 12:57:44.421,2016-04-15 21:05:57.633
1514,920,136803374,4371,4371,10699,2077,false,false,false,"Cyanime Super Star","",10500,2023-08-06 15:04:35.727,2013-11-28 02:05:24.120
1515,1661,68848741,4370,4370,7012,380,false,false,false,"Spectral Sword of Illusions","",5100,2023-08-07 01:00:57.095,2012-01-30 06:00:00.000
1516,1696,395201780,4365,4365,7561,1805,false,false,false,"Amethyst Vision Visor","",3700,2023-08-04 18:18:21.777,2016-04-08 00:23:51.613
1517,1582,67250863,4354,4354,12524,316,false,false,false,"Santa Chimney Top Hat","",3899,2023-08-07 07:28:54.936,2011-12-08 22:28:12.793
1518,942,50453968,4352,4352,4400,744,false,false,false,"Mr. Rabbit","",4598,2023-08-04 14:09:26.854,2011-04-22 20:58:31.677
1519,1487,102618797,4215,4344,52494,2296,false,false,false,"DJ Remix's Goldphones","",5500,2023-08-06 00:41:52.537,2013-01-03 21:35:12.287
1520,1479,1532389,4322,4322,49168,907,false,false,false,"Invisible Egg of Shadow","",3499,2023-08-07 11:53:55.098,2009-10-06 05:00:00.000
1521,987,84418938,4312,4312,16999,1697,false,false,false,"RoVacuum 2012 ","",9000,2023-08-02 13:24:31.127,2012-06-23 00:59:59.267
1522,1022,204162122,4303,4303,27200,2206,false,false,false,"Purple Horns of the Mystic","",4400,2023-08-06 23:49:53.064,2015-01-16 01:58:45.057
1523,1545,33172050,4302,4302,14494,1299,false,false,false,"Naga Helm","",3200,2023-08-06 12:03:58.691,2010-08-25 05:00:00.000
1524,1665,19364667,4287,4287,0,826,false,false,false,"Pirate Santa","",3900,2023-08-06 06:35:40.555,2009-12-18 01:21:11.887
1525,1378,67312131,4286,4286,9264,1653,false,false,false,"Studded Trucker Hat","",3299,2023-08-06 02:36:26.416,2011-12-10 00:07:47.650
1526,829,67995863,4285,4285,13592,959,false,false,false,"Tropical Holiday Shoulder Bird","",4000,2023-08-07 09:47:14.938,2011-12-19 20:51:22.793
1527,1644,21802000,4273,4273,15600,198,false,false,false,"Sword of Nefertiti","",3300,2023-07-31 09:36:20.443,2010-02-06 02:00:47.200
1528,19816,144506058,4267,4267,45810,177,false,false,false,"Pirate Chicken","",3400,2023-08-05 21:08:40.433,2022-08-03 23:16:00.000
1529,1791,52489004,4258,4258,0,1392,false,false,false,"Lone Spaceman","",5500,2023-08-04 18:12:54.872,2011-05-25 18:17:35.713
1530,1628,583159170,4244,4244,14650,186,false,false,false,"Orbital Violin: Deep Freeze","",4800,2023-08-07 05:19:36.355,2016-12-22 22:30:29.500
1531,1384,138761013,4237,4237,46522,910,false,false,false,"Sparkle Time Lump of Coal","",4000,2023-08-06 19:05:27.309,2015-05-25 05:00:00.000
1532,1006,40892523,4235,4235,7168,522,false,false,false,"Master Sergeant","",4700,2023-07-07 19:09:48.175,2010-11-25 00:07:32.903
1533,1901,277861858,4229,4229,11000,1735,false,false,false,"1337 Gaming Headset","",4000,2023-08-07 02:35:45.000,2015-07-31 20:00:30.240
1534,1463,163492277,4215,4215,14173,123,false,false,false,"United States Bow Tie","",5796,2023-08-07 09:59:43.517,2016-05-28 05:00:00.000
1535,1780,293318142,4211,4211,9992,13,false,false,false,"Violet Princess of the North","",4120,2023-08-05 05:42:33.464,2015-09-05 01:37:28.330
1536,888,1139755,4211,4211,40070,319,false,false,false,"Learn to Program C++","",2999,2023-08-04 20:14:38.524,2009-11-17 06:00:00.000
1537,1236,51757158,4202,4202,6800,1746,false,false,false,"Korblox: Tripmine","",3499,2023-08-04 20:22:07.081,2011-05-14 00:23:13.383
1538,684,141740195,4201,4201,31731,195,false,false,false,"Sleepy Puppy","",4496,2023-08-07 12:29:51.826,2015-06-19 05:00:00.000
1539,727,52462233,4199,4199,0,1578,false,false,false,"Summer Hat","",6571,2023-08-06 18:49:51.256,2011-05-25 00:19:45.980
1540,961,32348239,4194,4194,15400,1191,false,false,false,"Lost World Paragon","",4000,2023-08-04 18:36:02.720,2010-08-06 22:03:30.587
1541,1400,19112220,4190,4190,9500,100,false,false,false,"Mr. Chompers","",4299,2023-08-06 03:57:00.792,2016-02-15 06:00:00.000
1542,1408,155504507,4180,4180,0,1598,false,false,false,"Robot Wizard","",6999,2023-07-17 21:12:28.908,2015-09-07 05:00:00.000
1543,1612,118279832,4177,4177,22037,98,false,false,false,"ROBLOX Hexagon Headphones","",3599,2023-08-04 20:14:52.111,2013-06-07 20:05:24.030
1544,796,27171229,4175,4175,15841,1238,false,false,false,"Roblox Headphones","",4000,2023-08-07 13:28:23.734,2015-09-05 05:00:00.000
1545,1357,73151254,4170,4170,0,38,false,false,false,"Zombie Fiend","",3400,2023-08-05 22:37:12.785,2012-02-23 22:22:35.730
1546,1280,136172656,4162,4162,0,1358,false,false,false,"Angry Pilgrim","",4162,2023-07-19 13:20:52.560,2013-11-22 18:56:27.907
1547,1532,17238263,4154,4154,10049,1928,false,false,false,"Thunderdrone","",5400,2023-08-03 01:05:04.946,2009-10-24 00:36:11.843
1548,1319,46363684,4152,4152,0,1084,false,false,false,"Naval Vet","",5698,2023-08-06 13:14:23.502,2011-02-19 02:18:05.443
1549,1526,110295245,4150,4150,15798,2159,false,false,false,"Cake Topper ","",3899,2023-07-26 05:14:25.628,2017-02-19 06:00:00.000
1550,1906,439942851,4148,4148,11603,1290,false,false,false,"Purple Sleepy Koala","",10000,2023-08-05 16:52:53.512,2017-05-10 05:00:00.000
1551,20097,67319708,4145,4145,9378,1651,false,false,false,"Snowflake Tie","",3600,2023-07-30 01:59:11.988,2022-11-30 06:00:00.000
1552,599,51245193,4140,4140,11845,2249,false,false,false,"Great White Warrior","",3399,2023-08-07 04:10:49.765,2011-05-04 23:18:43.023
1553,903,29532608,4123,4123,3000,20,false,false,false,"Furious Master Shen","",6900,2023-08-04 23:53:33.735,2010-06-26 01:12:59.020
1554,1584,186957762,4111,4111,26349,927,false,false,false,"Xtreme Monochrome Hair","",3299,2023-08-07 14:04:52.294,2014-11-29 06:00:00.000
1555,1714,54586667,4106,4106,0,1647,false,false,false,"Water Mage Hood","",3599,2023-07-28 21:03:15.652,2011-06-23 18:52:27.713
1556,1828,119095672,4171,4104,18512,1266,false,false,false,"Striped Red Fedora","",4300,2023-08-06 19:57:48.868,2013-06-14 19:49:33.350
1557,1834,22151828,4095,4095,9885,756,false,false,false,"Queen of Hearts","",3400,2023-08-05 18:13:59.481,2010-02-12 20:27:59.350
1558,1864,69938945,4086,4086,3999,406,false,false,false,"Pocket Top Hat","",4699,2023-08-06 18:47:13.413,2012-01-13 20:37:26.813
1559,20134,67584675,4053,4053,9805,939,false,false,false,"Homemade Christmas Beanie","",3489,2023-07-29 17:01:22.645,2022-12-21 06:00:00.000
1560,751,45941397,4045,4045,3000,1672,false,false,false,"Fire Breathing Dragon Friend","",3400,2023-08-07 07:07:20.916,2011-02-12 00:55:23.993
1561,19931,1117719397,4042,4042,11693,1156,false,false,false,"Mischief Bowler","",4980,2023-08-06 17:12:39.657,2022-09-06 05:00:00.000
1562,1437,124126528,4039,4039,36600,698,false,false,false,"Seranok's Golden Chalice of Fame","",7149,2023-08-03 20:35:09.530,2014-05-23 05:00:00.000
1563,1312,184742903,4033,4033,9050,2002,false,false,false,"Cthulhu in Disguise","",7500,2023-08-02 13:18:21.022,2014-10-30 21:21:57.737
1564,1765,111903483,4024,4024,5800,979,false,false,false,"Gold Beach Time Hat","",3887,2023-08-06 10:06:39.101,2013-04-05 21:51:52.303
1565,1385,52555336,4021,4021,8983,1219,false,false,false,"Flora","",4000,2023-07-29 17:18:28.777,2011-05-26 21:30:02.227
1566,1625,51353061,4017,4017,21000,153,false,false,false,"Art Tie","",3699,2023-08-04 20:14:11.815,2011-05-07 01:35:49.663
1567,1499,140483668,4007,4007,15219,299,false,false,false,"Well Accessorized Time Punk","",3370,2023-08-03 19:16:56.602,2014-02-16 06:00:00.000
1568,1607,29532225,4016,4005,19293,1788,false,false,false,"Black Lightning","",3000,2023-08-06 23:41:18.774,2010-06-26 01:05:34.397
1569,1304,78002486,4004,4004,20600,1319,false,false,false,"Aluminum Recycled Bowler","",3898,2023-08-04 14:12:04.010,2012-04-20 17:39:18.610
1570,1552,67494312,4001,4001,10682,1442,false,false,false,"Annoying Elf: ReeseMcBlox","",3332,2023-08-06 20:28:46.513,2011-12-12 00:00:58.980
1571,19864,398674411,3355,4000,100351,2486,true,false,false,"Black Iron Antlers","BIA",3499,2023-08-07 14:18:28.965,2022-08-17 02:50:00.000
1572,1263,49939639,1007,4000,7597,1225,true,false,false,"Frank","",4857,2023-08-07 15:06:23.217,2016-11-24 06:00:00.000
